User ,Agent,Intent,Slot,User Sentiment
Oh..it's fantastic . How much it will cost me?,It's 450 Euro.,Query_Slot,null,Pos
It's in my budget too. Please book it fast for me.,"Yes,It has done , Ref No is 1218-871",Booking_Req,null,Pos
Thanks for helping me.,Welcome and thank you so much for shopping with us.,Gratitude,null,Pos
872,872,872,872,872
"Hello , can you help me in selecting a phone ?",Sure. Can i know what are your requirements?,Phn_SelReq,null,Neu
 I want to buy a blue color dualsim  phone  for myself,You can go for Meizu of model M3e,Slt_Info,"Color-Blue,Sim-D",Neu
What's its price?,It costs 220 Euro.,Query_Slot,null,Neu
"Oh, its too heavy for me.",please let me know your budget,Slt_Info,Cost-200-,Neg
Something within 200 Euro.,Iris Pro 20 of LAVA costs 150 Euro having all your required features.,Feedback,null,Neg
"Okay, book this for me","Yes,It has done , Ref No is 1218-872",Booking_Req,null,Neu
Thanks for helping me.,Welcome and thank you so much for shopping with us.,Gratitude,null,Pos
873,873,873,873,873
"Hello, I am in urgent need of a good phone.","Sure, you are at right place. What kind of phone are you looking for?",Phn_SelReq,null,Neu
I need a good battery backup phone in orange  color,Lumia 535 Dual SIM buy Microsoft Is trending now in market having battery of 1905 mAh,Slt_Info,"Battery-Good,Color-Orange",Neu
What's its cost?,It's cost 80 Euro.,Query_Slot,null,Neu
What about its weight?,It is 146 grams,Query_Slot,null,Neu
oh that's too heavy. I want light weight phone,This phone offers a much more immersive media viewing experience,Slt_Info,Weight_g-Light,Neg
Does radio works on it?,"Yes,It has .",Confirm_Q,Radio-Y,Neu
"Okay, no problem, book this  for me","Yes,It has done , Ref No is 1218-873",Booking_Req,null,Neu
Thanks for helping me.,Welcome and thank you so much for shopping with us.,Gratitude,null,Pos
874,874,874,874,874
"Good Evening, I am looking for a trending phone","sure, please tell me your model no or requirements",Phn_SelReq,null,Neu
 I need to have a phone of Gionee and good battery life,F5 buy Gionee will be a good choice. Its internal RAM  of 32 and battery capacity 4000 mAh.,Slt_Info,"Battery-Good,Brand-Gionee",Neu
What's its cost?,It's cost 250 Euro.,Query_Slot,null,Neu
What's its weight?,It weighs only 162 gm.,Query_Slot,null,Neu
what is it's color ? ,The color is gold,Query_Slot,null,Neu
But black is favourite color.,Sir this model has strong features but available in gold only.,Slt_Info,Color-Black,Neg
Okay don. Pack this for me.,"Yes,It has done , Ref No is 1218-874",Booking_Req,null,Neu
Thanks for helping me.,Welcome and thank you so much for shopping with us.,Gratitude,null,Pos
875,875,875,875,875
"I need to buy a phone, am i at right place?","Yes,It has, We will assist you in buying phone. Can you please tell what kind of phone you are looking?",Phn_SelReq,null,Neu
Phone which good for selfie., Do have any other requirement also?,Slt_info,S_Camera-good,Neu
No that's all.,You can buy Steel 2 buy Gionee which has 5 MP,Confirm,null,Neu
What other phones do you have if I want more storage?,16 GB Internal RAM and 3 GB RAM is more than enough to solve your purpose.,Slt_Info,Internal_RAM-Good,Neg
Still this GB seems too less as I watch lot of movies after downloading them in my phone so need more space.,You can take F5 buy Gionee having 32 GB RAM.,Feedback,null,Neg
Is it working on Android OS?,"Yes,It has .",Confirm,OS-And,Neu
Ok can you book it for me?,"Yeah , Booking done, Thanks for buying with us",Booking_Req,null,Neu
Thanks for assistance.,"Welcome  , Please visit again.",Gratitude,null,Pos
876,876,876,876,876
"Hey, I want to gift a phone to my mother.","Lovely, Any specific features you are looking for in your phone?",Phn_SelReq,null,Neu
A Phone which is good for selfie and high battery capacity,"Ok, we have excellent phone meeting your requirements. Do have any other requirement also?",Slt_info,"S_Camera-Good,Battery-Good",Neu
No that's all.,You can buy Conjr buy Coolpad which has 5 MP secondary camera,Confirm,null,Neu
What is its battery capacity?,It has battery of 2500 mAh.,Query_Slot,null,Neu
I think it still less for me.,This model is consider to give the best battery back up.,Slt_Info,Battery-Good,Neg
"Okay, any other model of the same brand which has high battery.",You can buy Cool1 dual buy Coolpad. ,Feedback,null,Neg
"Great,is it available in gold?",Gold is in our stock.,Confirm,Color-Gold,Neu
Sounds good to me. Please book it for me,"Sure, I am booking this model  for you. Your reference number is 2012_876",Booking_Req,null,Pos
Thanks for all your time.,My pleasure sir.,Gratitude,null,Pos
877,877,877,877,877
"Hi, I am looking for a good phone","Hello, what are your requirements for the same?",Phn_SelReq,null,Neu
I want to buy a phone having radio facility and small display.,Nice choice.You can buy Aquaris U model of BQ.,Slt_Info,"Display_Size-Small,Radio-Y",Neu
What is its color?,It's black color. ,Query_Slot,null,Neu
I want in brown color.,It's Quality is very good and clear.,Slt_Info,Color-Brown,Neg
Brown is my favorite as well as lucky color.,"Okay, you can have GSmart Maya M1 model of Gigabyte brand.",Feedback,null,Neg
What is its cost?,it's 220 Euro. ,Query_Slot,null,Neu
Is it working on Android OS?,"Yes,It has .",Confirm,OS-And,Neu
ok can you book this for me,"Yes,It has done sir, Ref No is 1212-877",Booking_Req,null,Neu
Thanks for help,Welcome and thank you so much for shopping with us.,Gratitude,null,Pos
878,878,878,878,878
"Hello, I want to buy a best selling model phone.",Definitely I will help you in choosing one. Do you have any specific requirements?,Phn_SelReq,null,Neu
"Yes,It has, i need a phone Mic OS which is in less cost",You can take Model glofiish X500 buy Eten.,Slt_Info,"OS-Mic,Cost-Less",Neu
What is its memory?,It's  0.000976563 GB Internal RAM.,Query_Slot,null,Neu
what about primary camera ?,It is 2 MP.,Query_Slot,null,Neu
Oh much less css! I want at least 7 MP,It's Quality is very good and clear.,Slt_Info,P_Camera-7+,Neg
Could it be 70 MP or so ?,Then you should try Venue 10 7000 buy Dell,Feedback,null,Neg
What is its cost?,it costs 460 Euro. ,Query_Slot,null,Neu
Sounds good to me. I will take it.,Perfect choice. I will pack it for you. Your reference number is 2012_878,Booking_Req,null,Pos
Thanks a lot for your patience and time.,It's my job and I love doing it.,Gratitude,null,Pos
879,879,879,879,879
"I need to buy a phone, am i at right place?","Yes,It has, We will assist you in buying phone. Can you please tell what kind of phone you are looking?",Phn_SelReq,null,Neu
it should have BIG display size and battery capacity,Modena buy Coolpad  is one of the best known phone for camera as well as battery,Slt_Info,"Display_Size-Big,Battery-Good",Neu
how much does it cost ? ,it cost 160 Euro,Query_Slot,null,Neu
what is its camera quality?,it's 8 MP for primary and 2 MP for secondary.,Query_Slot,null,Neu
Its less for me.I want 10 MP primary camera,Don't go on MP. It's camera quality is very good,Slt_Info,P_Camera-10,Neg
I would still prefer high MP phone.,You can buy Note 3 Plus buy Coolpad priced at  120 Euro,Feedback,null,Neg
Is it working on Android OS?,"Yes,It has .",Confirm,OS-Android,Neu
Excellent book this for me.,"great choice , I am booking it for you. Your reference number is 2012_879",Booking_Req,null,Pos
thanks a ton,My pleasure,Gratitude,null,Pos
880,880,880,880,880
"Hey, I am looking for a good phone","Hi, What sort of phone are you looking for?",Phn_SelReq,null,Neu
Phone with good  back camera and GPS with it.,Touch Book 7.0 model buy BLU has front as well as back camera of high MP.,Slt_Info,"P_Camera-Good,GPS-Y",Neu
What is its weight?,It is 382 grams.,Query_Slot,null,Neu
That's a bit on heavier side. Do you have something in light weight?,Most of the good phone has weight around this only,Slt_Info,Weight_g-Light,Neg
Yeah but I don't find comfortable to keep heavy phone in my pocket ,Then Dash 4.0 buy BLU will be a perfect choice for you with good memory.,Feedback,null,Neg
What's its release date?,It is released in 2012 year.,Query_Slot,null,Neu
What about its weight?,It weighs only 128 gm.,Query_Slot,null,Neu
"Okay fine, book this  phone for me.","Okay, Your reference number is 2012-880",Booking_Req,null,Neu
thanks a ton,My pleasure,Gratitude,null,Pos
881,881,881,881,881
"Hey, I want to buy a phone.","Sure, any specific requirements you have for the phone?",Phn_SelReq,null,Neu
I want to buy a apple phone,iPhone 5c buy Apple is a very good phone. ,Slt_Info,Brand-Apple,Neu
What is its internal Ram storage?,It is 8 GB RAM.,Query_Slot,null,Neu
I want an Apple phone with more internal RAM space,8 GB RAM is Ideal for professional work and more demanding games. ,Slt_Info,Internal_RAM-Good,Neg
But I have faced storage problem in this GB phone.,iPad Pro buy Apple has 32 GB internal RAM  ,Feedback,null,Neg
How much it will cost me?,it cost  850 Euro only ,Query_Slot,null,Neu
"Okay, can you pack this phone?",Ok booking confirmed,Booking_Req,null,Neu
Thanks for help,"Welcome, it's my pleasure",Gratitude,null,Pos
882,882,882,882,882
"hi,can you help me in choosing a good phone ?","Hey, sure  , what kind of phone do you need?",Phn_SelReq,null,Neu
it should have low cost.,Curve 9370 model buy BlackBerry is one of the best phone meeting your requirements,Slt_Info,Cost-Less,Neu
how much does it cost ? ,it cost  90 Euro only ,Query_Slot,null,Neu
What's its release date?,It is released in 2011 years,Query_Slot,null,Neu
I am looking for latest phones.,It is released just few years back and has all the latest technology.,Slt_Info,Released _Yr-Latest,Neg
Show me something which is released this year only.,KEYone model buy Blackberry  is released this year only and cost you 600 Euro only.,Feedback,null,Neg
What is its weight?,It weighs only 180 gm.,Query_Slot,null,Neu
"Okay, can you pack this phone?",Ok booking confirmed,Booking_Req,null,Neu
Thanks for help,"Welcome, it's my pleasure",Gratitude,null,Pos
883,883,883,883,883
"Good Evening ,I need to buy a new phone.","Sure , any particular specifications  are you looking for.",Phn_SelReq,null,Neu
I want a small display size phone with good memory,"Great , Transformer Pad Infinity 700 3G buy Asus is a good phone",Slt_Info,"Display_Size-Small,Memory-Good",Neu
What is its cost?,It will cost you 430 Euro.,Query_Slot,null,Neu
It should be within 300 Euro.,This has fantastic memory of 32 GB RAM that's why its cost gets increased.,Slt_Info,Cost-300-,Neg
I have budget constraint.,Memo buy Asus   fits your budget and it has memory of 16GB RAM.,Feedback,null,Neg
"Okay, can you pack this phone?",Ok booking confirmed,Booking_Req,null,Neu
Thanks for help,"Welcome, it's my pleasure",Gratitude,null,Pos
884,884,884,884,884
"Hi, I want to buy a phone","Yes,It has, please tell your model no or requirements",Phn_SelReq,null,Neu
"Actually, I am interested in Acer phones that have high memory.",beTouch E210 buy Acer  will be a good choice for you.,Slt_Info,"Brand-Acer,RAM-High",Neu
What is its memory?,It is 0.004882813 internal RAM.,Query_Slot,null,Neu
"Superb, What is its cost?",It is 150 Euro,Query_Slot,null,Neu
What is its color?,Black is its color.,Query_Slot,null,Neu
I want in white color only.,"Sorry , its available only in black color but has all your required specifications.",Slt_Info,Color-White,Neg
ihhh White is my favorite,Iconia Tab B1-710 buy Acer is available for you.,Feedback,null,Neg
Great.I will take it.,"Nice, I am booking it for you. Your reference number is 2012-884",Booking_Req,null,Pos
Thanks a ton,My pleasure,Gratitude,null,Pos
885,885,885,885,885
Hello I am want to buy good  phone.,"Good Evening, I will help you in choosing one. what type of phone you want to buy?",Phn_SelReq,null,Neu
I want a phone having high Internal memory.,"Sure , Alcatel of model Idol 4s Windows has  very high memory.",Slt_Info,Internal_RAM-Good,Neu
What's its cost?,440 Euro is the cost.,Query_Slot,null,Neu
Does radio works on it?,"Yes,It has .",Confirm_Q,Radio-Y,Neu
What is its release date?,It released in 2016 year.,Query_Slot,null,Neu
Show me something old released,It  has all the latest features.,Slt_Info,Release-d_Yr-Old,Neg
Release date should be just one or two year back.,neoTouch P300 buy Acer is released  in 2010 year only.,Feedback,null,Neg
"No issue, everything suits me.Book this for me.","great choice , I am booking it for you. Your reference number is 2012_885",Booking_Req,null,Pos
thanks a ton,My pleasure,Gratitude,null,Pos
886,886,886,886,886
"Hi , I want to purchase a phone","Sure, is there any specific requirements you have?",Phn_SelReq,null,Neu
I want new released  Acer phone.,Liquid Zest model  buy Acer is very good phone in the market. ,Slt_Info,"Released_Yr-Latest,Brand-Acer",Neu
Does radio works on it?,"Yes,It has .",Confirm_Q,Radio-Y,Neu
what is it's price ? ,it's of 110 Euro.,Query_Slot,null,Neu
"oh,It is expensive. Can you suggest some other phone in cheaper price?", Its performance is far superior to others,Slt_Info,Cost-less,Neg
I want the best cheaper phone with a large display,Liquid Z220 buy Acer is also a good phone ,Feedback,null,Neg
What is its weight?,"Oh its very light, it weighs 120 gm.",Query_Slot,null,Neu
I have no problem with the storage. I will buy this only.,"No problem, i am booking it for you. Your reference number is 2012-886",Booking_Req,null,Neu
Thanks a lot,My pleasure,Gratitude,null,Pos
887,887,887,887,887
"Hi, I want a phone.","Sure,which brand mobile you want?",Phn_SelReq,null,Neu
