User ,Agent,Intent,Slot,User Sentiment
what is its camera quality?,it's 13 MP for primary and 8 MP for secondary.,Query_Slot,null,Neu
That is too less.I want 16 MP primary camera,Don't go on MP. It's camera quality is very good,Slt_Info,P_Camera-16,Neg
I would still prefer high MP phone.,You can buy One X10 by HTC,Feedback,null,Neg
what is its cost?,its cost is 330 euro,Query_Slot,null,Neu
"Okay, I will take this phone.","great choice , I am booking it for you.",Booking_Req,null,Neu
You are a very good salesman. Thanks a lot,My pleasure,Gratitude,null,Pos
211,211,211,211,211
I am looking for a good phone,"Sure, any specific features you have in your mind?",Phn_SelReq,null,Neu
I want a grey color phone with radio facility,"Sure, Is the all requirement ?",Slt_Info,"Color-Grey,Radio-Y",Neu
I want a dualsim phone.,"Great , $M$ is a good phone",Slt_Info,Sim-D,Neu
What is its OS,It's $OS$.,Query_Slot,null,Neu
Sorry I don't want android phone this time.,Its an user friendly OS where you can easily get new and updated thousands of apps.,Slt_Info,OS-Non And,Neg
My previous was Android. This time I want to try other OS,$M$ can be a good option but it is not available in grey color,Feedback,null,Neg
What color is it available in your store/?,$Co$,Query_Slot,null,Neu
"Okay, I will book black phone","great, I am booking your order.",Booking_Req,null,Neu
Thanks a lot.,My pleasure.,Gratitude,null,Pos
212,212,212,212,212
"Hi, show me a nice phone with good features.","Sure, We have many good models available at our store. Any features are you looking for in your phone?",Phn_SelReq,null,Neu
Show me a good light weight mobile,Honor 9 by Huawei is a very good phone. It's light weight also.,Slt_Info,Weight_g-Light,Neu
What is its price?,Price is 500 Euro.,Query_Slot,null,Neu
"oh, it's way too costly. Show me a mobile with cost around 340?",It is one of the best mobiles when it comes to video shooting. It is a bit costly because of its good camera capability.,Slt_Info,Cost-340-,Neg
Yes I understand that but my budget is restricted. Do you have phone under 320 Euro?,MediaPad M3 Lite 8 by Huawei can be a good option.,Feedback,null,Neg
"Lovely, How much is its cost?",it is 330 Euro.,Query_Slot,null,Pos
Kindly book it for me.,"Sure, I will do that right now.",Booking_Req,null,Neu
Thanks dear,You are welcome.I am happy to help. Do visit us again.,Gratitude,null,Pos
213,213,213,213,213
"hi,can you help me in buying a phone ?","Hey, sure , what kind of phone do you need?",Phn_SelReq,null,Neu
it should have BIG display size and battery capacity,nova 2 by Huawei is one of the best known phone for camera as well as battery,Slt_Info,"Display_Size-Big,Battery-Good",Neu
how much does it cost ?,it costs 330 Euro,Query_Slot,null,Neu
what is it's color ?,The color of Aurora Blue,Query_Slot,null,Neu
"oh , is it possible in Gold?",This model has strong features but available in $Co$ only.,Slt_Info,Color-Gold,Neg
but I like Gold,Then you can take Honor 9 by Huawei,Feedback,null,Neg
what is it's cost ?,it's 500 Euro,Query_Slot,null,Neu
ok can you book it for me,Yes done.,Booking_Req,null,Neu
Thanks for help,Welcome and thank you so much for shopping with us.,Gratitude,null,Pos
214,214,214,214,214
"hi, I want to buy a new phone","hello, what kind of phone do you want?",Phn_SelReq,null,Neu
It should have OS Bla and multi sim features,Leap by BlackBerry is one of the best phone suited to your need.,Slt_Info,"OS-Bla,Sim-M",Neu
what is its cost?,Its cost is 170 Euro.,Query_Slot,null,Neu
What is its display size,It is 294 Pixel,Query_Slot,null,Neu
"Oh,that's very small. I don't want small display size phone","Though display size is small, picture quality is very good",Slt_Info,Display_Size-Big,Neg
I watch lots of videos so would prefer bigger display size phone,You can go for Porsche Design P'9982 by BlackBerry,Feedback,null,Neg
what's the price?,it costs 390 Euro,Query_Slot,null,Neu
"Okay, I will book this model","Sure, I am booking it for you",Booking_Req,null,Neu
Thanks a lot,Welcome and do visit us again,Gratitude,null,Pos
215,215,215,215,215
"Hey, I am looking for a good phone","Hi, What sort of phone are you looking for?",Phn_SelReq,null,Neu
It should be gps phone with good memory and high camera quality,S10 by Gionee is a good phone.,Slt_Info,"GPS-Y,RAM-Good,Internal_RAM-Good,P_Camera-Good,S_Camera-Good",Neu
What is the price?,It is of 380 Euro,Query_Slot,null,Neu
Does it has DualSim?,"Yes , this phone has dual sim.",Confirm_Q,Sim-D,Neu
What is its released year?,Its released year is 2017,Query_Slot,null,Neu
Oh I want 2016 released phone,This mobile's price has decreased so grab this opportunity,Slt_Info,Released_Yr-2016,Neg
I understand but I want 2016 released phone as I will get good phone for less price,"Okay, then S9 by Gionee is a good option",Feedback,null,Neg
What is the cost?,It's 370 Euro,Query_Slot,null,Neu
ok can you book it for me,Yes done,Booking_Req,null,Neu
Thanks for help,Welcome and thank you so much for shopping with us.,Gratitude,null,Pos
216,216,216,216,216
"Hey, can you help me in buying a new phone?","hello, what type of phone you want to purchase?",Phn_SelReq,null,Neu
I want to buy a phone under 400 Euro with good memory backup.,S9 by Gionee phone is in great demand these days.,Slt_Info,"Cost-400-,RAM-Good,Internal_RAM-Good",Neu
What about its camera ?,Picture quality is very good of this phone. It is dual for primary and 13 MP for secondary camera,Query_Slot,null,Neu
I hope it has DualSim feature in it.,"Yes, DualSim feauture is there on this phone.",Confirm_Q,Sim-D,Neu
what is its Display Size ?,it's of 401 Pixel,Query_Slot,null,Neu
Oh that's big. I want small display size phone.,It has clear screen and big screen is very good for video watching,Slt_Info,Display_Size-Small,Neg
ok book this for me.,Yes done,Booking_Req,null,Neu
Thanks a lot for your time,Welcome and thank you so much for choosing us,Gratitude,null,Pos
217,217,217,217,217
"Hello, I want to buy a new phone.","hello, what phone are you looking for?",Phn_SelReq,null,Neu
I want to buy a phone with good camera quality and less weight,"Sure,Pixel by Google would be a good option for you",Slt_Info,"P_Camera-Good,S_Camera-Good,weight_g-Light",Neu
What is its battery?,2770 mAH is its battery. Your phone will last for long.,Query_Slot,null,Neu
What color is it?,It's in Quite Black color.,Query_Slot,null,Neu
what is its released year?,It came in 2016,Query_Slot,null,Neu
What is its price?,It costs 770 Euro,Query_Slot,null,Neu
It is too costly for me. Do you have something in less?,This phone is very good. Don't leave it for price.,Slt_Info,Cost-Less,Neg
I have budget constraints,No problem then you can buy Pro Slate 12 by HP,Feedback,null,Neg
What is its price?,It costs 490 Euro,Query_Slot,null,Neu
ok can you book it for me,Yes done,Booking_Req,null,Neu
Thanks a lot for your time,Welcome and thank you so much for choosing us,Gratitude,null,Pos
218,218,218,218,218
"I need to buy a phone, am i at right place?","Yes, We will asssist you in buying phone. Can you please tell what kind of phone you are looking?",Phn_SelReq,null,Neu
I want a good phone for superb selfie and high battery capacity. Secondary camera quality should be good. I click lots of pics,"Ok, we have excellent phone meeting your requirements. Do have any other requirement also?",Slt_info,"S_Camera-good,Battery-Good",Neu
That's it,You can buy U Ultra by HTC which has 16 MP secondary camera,Confirm,null,Neu
what is its primary camera ?,It is 13 MP.,Query_Slot,null,Neu
13 MP seems less. Show me a phone with atleast 16 MP primary camera,It's Quality is very good and clear.,Slt_Info,P_Camera-16+,Neg
Show me a phone with 16 MP or so ?,Then you should try Desire 10 Pro by HTC,Feedback,null,Neg
what is its both camera ?,It's back camera is 20 MP & front camera is 13 MP,Query_Slt,null,Neu
Ok can you book it for me?,"Yeah , Booking done, Thanks for buying with us",Booking_Req,null,Neu
Thanks for assistance.,"Welcome , Please visit again.",Gratitude,null,Pos
219,219,219,219,219
I want greatest mobile phone,"Good Evening, we have many variety. Any specific model you are looking for?",Phn_SelReq,null,Neu
I want to buy a LeEco phone.,what is your budget? Do you have any other requirements?,Slt_Info,Brand-LeEco,Neu
It should be under 350 Euro,Le Pro 3 AI Edition by LeEco will fit your budget. It is 280 Euro,Slt_Info,Cost-350-,Neu
What is its storage,It is 4 GB RAM and 32 GB internal RAM,Query_Slot,null,Neu
oh that is quite less. Show me a phone with more space,This phone has memory card slot. It will increase your storage,Feedback,null,Neg
"okay, I want at least 64 GB internal RAM and OS should be Android",Le Max by LeEco is a good phone,Slt_Info,"Internal_RAM-64,OS-And",Neg
What is its price?,It is 350 Euro.,Query_Slot,null,Neu
I will take it,"nice, I am booking it for you.",Booking_Req,null,Neu
Thanks a lot for your help,My pleasure.,Gratitude,null,Pos
220,220,220,220,220
"Hey, I need phone info.","Yes, Please tell your specifications",Phn_Info,null,Neu
Phone should have big display size,Is the all requirement ?,Slt_Info,Display_Size-Big,Neu
"And Yes, preferable color should be White",G6 by LG is in Mystic white with internal RAM memory of 32 GB,Slt_Info,Color-White,Neu
What is its battery capacity,It has battery capacity of 3300 mAH,Query_Slot,null,Neu
but I need 4000mAH minimum,This phone's review is very good battery wise,Slt_Info,Battery-4000+,Neg
Okay then I will buy it.,Okay I am booking it for you.,Booking_Req,null,Neu
"OK,Thanks for information.",You are most welcome,Gratitude,null,Pos
221,221,221,221,221
"Good Evening, I am in urgent need of a phone.","Good evening, any specific model are you looking for?",Phn_SelReq,null,Neu
I don't know much about it. You suggest me a latest phone,E2 by Meizu is a very good phone. It's very much in demand these days.,Slt_Info,Released_Yr-Latest,Neu
What is its memory?,It is 16 GB internal RAM.,Query_Slot,null,Neu
What is its price?,It is 210 Euro,Query_Slot,null,Neu
oh that's a bit on expensive side.My budget is less around 300 Euro. Can you suggest in less price?,With great price comes many features.You will not regret a penny for this phone.,Slt_Info,Cost-300-,Neg
But my budget is limited.,M5c by Meizu is a very good phone. At less price company has tried to incorporate many features. Its price is 140 Euro,Feedback,null,Neg
What is its color?,Its color is also unique. It is black,Query_Slot,null,Neu
"Lovely, I will buy it.","Great choice, I am booking it for you.",Booking_Req,null,Neu
Thanks a ton,My pleasure.,Gratitude,null,Pos
222,222,222,222,222
"Hello, I want a good phone.","Good morning, what type of phone you want?",Phn_SelReq,null,Neu
I want to buy a Motorola phone.,"Sure, Moto E4 Plus by Motorola is getting very good response.",Slt_Info,Brand-Motorola,Neu
What is its price?,It is 190 Euro.,Query_Slot,null,Neu
"Sorry I can't buy this , It is very costly. Do you have phone under 160 Euro?",Price of this phone has decreased because of it many customers are buying it.Earlier it was costlier,Slt_Info,Cost-160-,Neg
But I can't go beyond 160 Euro,Moto E4 by Motorola is 150 Euro.,Feedback,null,Neg
What is its color?,It is Iron Grey color,Query_Slot,null,Neu
What is its internal RAM,It is 16 GB.,Query_Slot,null,Neu
I will take it .,I am booking it for you.,Booking_Req,null,Neu
Thanks a lot.,My pleasure,Gratitude,null,Pos
223,223,223,223,223
I wanna buy a phone which fulfills all my requirements.,What are your basic needs?,Phn_SelReq,null,Neu
Released year should be 2017 and it should be in gold color,see this phone Eluga i3 Mega by Panasonic,Slt_Info,"Released_Yr-2017,Color-Gold",Neu
How much storage does it offer?,It has 3 GB RAM and 16 GB internal RAM,Query_Slot,null,Neu
"oh,it seems less to me.Can you suggest a phone with 64GB internal RAM",16 GB itself is an impressive amount of RAM. 64 won't be of much use,Slt_Info,Internal_RAM-64,Neg
How much is it for?,It’s for 115 Euro,Query_Slot,null,Neu
"Okay, can you pack this phone?",Ok booking confirmed.,Booking_Req,null,Neu
Thanks for help,Welcome,Gratitude,null,Pos
224,224,224,224,224
"hi, i am in need of a new phone","hello, what kind of phone you want?",Phn_SelReq,null,Neu
I want gps operated phone with more 15 MP secondary camera,"Sure, Galaxy C7 Pro by Samsung is a good phone. It has 16 MP.",Slt_Info,"GPS-Y,S_Camera-15+",Neu
What is its Display_Size?,It is 386 Pixel,Query_Slot,null,Neu
oh that seems less.Do you have higher display size?,This size is good enough to watch videos and movies,Slt_Info,Display_Size-Big,Neg
what is its battery?,It is 3300 mAH,Query_Slot,null,Neu
What is its color?,It is gold in color.,Query_Slot,null,Neu
"Okay, can you pack this phone?",Ok booking confirmed.,Booking_Req,null,Neu
Thanks for help,You are most welcome,Gratitude,null,Pos
225,225,225,225,225
"Hi, I want a phone.","Sure,which brand mobile you want?",Phn_SelReq,null,Neu
I want to buy a Vivo phone,V3Max by Vivo is a good phone to use.,Slt_Info,Brand-Vivo,Neu
What is its camera quality?,It is 13 MP Primary and 8 MP Secondary.,Query_Slot,null,Neu
"But, I want higher quality secondary camera phone more than 12 MP. 8 MP seems very less.",The 8 megapixel rear-facing camera takes good selfie.,Slt_Info,S_Camera-12+,Neg
Still I would go for higher MP phone,"Okay, V5s by Vivo has very good camera quality",Feedback,null,Neg
"Cool, what is its memory?",It is 4 GB RAM and 64 GB internal RAM.,Query_Slot,null,Neu
What is its cost?,Its cost is 280 EURO,Query_Slot,null,Neu
"Cool, I will purchase it.","Great choice, I am booking your order.",Booking_Req,null,Pos
Thanks a lot,My pleasure,Gratitude,null,Pos
